seq,pc,off,addr,size,old,new,lr,sp,phase,kind,note,stack0,stack1,stack2,stack3
1752,0x92E6C,0x12E6C,0x28065C,4,0x8694,0x8695,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1753,0x92F54,0x12F54,0x28065C,4,0x8695,0x8696,0x7,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1754,0x92CE0,0x12CE0,0x28065C,4,0x8696,0x8697,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1755,0x92E6C,0x12E6C,0x28065C,4,0x8697,0x8698,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1756,0x92F54,0x12F54,0x28065C,4,0x8698,0x8699,0x8B,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1757,0x92CE0,0x12CE0,0x28065C,4,0x8699,0x869A,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1758,0x92F54,0x12F54,0x28065C,4,0x869A,0x869B,0x3,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1759,0x92CE0,0x12CE0,0x28065C,4,0x869B,0x869C,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1760,0x92CE0,0x12CE0,0x28065C,4,0x869C,0x869D,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1761,0x92CE0,0x12CE0,0x28065C,4,0x869D,0x869E,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1762,0x92F54,0x12F54,0x28065C,4,0x869E,0x869F,0x3,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1763,0x92CE0,0x12CE0,0x28065C,4,0x869F,0x86A0,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1764,0x92CE0,0x12CE0,0x28065C,4,0x86A0,0x86A1,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1765,0x92E6C,0x12E6C,0x28065C,4,0x86A1,0x86A2,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1766,0x92F54,0x12F54,0x28065C,4,0x86A2,0x86A3,0x53,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1767,0x92CE0,0x12CE0,0x28065C,4,0x86A3,0x86A4,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1768,0x92CE0,0x12CE0,0x28065C,4,0x86A4,0x86A5,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1769,0x92CE0,0x12CE0,0x28065C,4,0x86A5,0x86A6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1770,0x92CE0,0x12CE0,0x28065C,4,0x86A6,0x86A7,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1771,0x92CE0,0x12CE0,0x28065C,4,0x86A7,0x86A8,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1772,0x92E6C,0x12E6C,0x28065C,4,0x86A8,0x86A9,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1773,0x92F54,0x12F54,0x28065C,4,0x86A9,0x86AA,0x1,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1774,0x92CE0,0x12CE0,0x28065C,4,0x86AA,0x86AB,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1775,0x92CE0,0x12CE0,0x28065C,4,0x86AB,0x86AC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1776,0x92CE0,0x12CE0,0x28065C,4,0x86AC,0x86AD,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1777,0x92CE0,0x12CE0,0x28065C,4,0x86AD,0x86AE,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1778,0x92CE0,0x12CE0,0x28065C,4,0x86AE,0x86AF,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1779,0x92CE0,0x12CE0,0x28065C,4,0x86AF,0x86B0,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1780,0x92CE0,0x12CE0,0x28065C,4,0x86B0,0x86B1,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1781,0x92E6C,0x12E6C,0x28065C,4,0x86B1,0x86B2,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1782,0x92F54,0x12F54,0x28065C,4,0x86B2,0x86B3,0x5B,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1783,0x92CE0,0x12CE0,0x28065C,4,0x86B3,0x86B4,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1784,0x92CE0,0x12CE0,0x28065C,4,0x86B4,0x86B5,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1785,0x92CE0,0x12CE0,0x28065C,4,0x86B5,0x86B6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1786,0x92CE0,0x12CE0,0x28065C,4,0x86B6,0x86B7,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1787,0x92CE0,0x12CE0,0x28065C,4,0x86B7,0x86B8,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1788,0x92CE0,0x12CE0,0x28065C,4,0x86B8,0x86B9,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1789,0x92F54,0x12F54,0x28065C,4,0x86B9,0x86BA,0x49,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1790,0x92CE0,0x12CE0,0x28065C,4,0x86BA,0x86BB,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1791,0x92CE0,0x12CE0,0x28065C,4,0x86BB,0x86BC,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1792,0x92CE0,0x12CE0,0x28065C,4,0x86BC,0x86BD,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1793,0x92CE0,0x12CE0,0x28065C,4,0x86BD,0x86BE,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1794,0x92CE0,0x12CE0,0x28065C,4,0x86BE,0x86BF,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1795,0x92CE0,0x12CE0,0x28065C,4,0x86BF,0x86C0,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1796,0x92CE0,0x12CE0,0x28065C,4,0x86C0,0x86C1,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1797,0x92CE0,0x12CE0,0x28065C,4,0x86C1,0x86C2,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1798,0x92CE0,0x12CE0,0x28065C,4,0x86C2,0x86C3,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1799,0x92CE0,0x12CE0,0x28065C,4,0x86C3,0x86C4,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1800,0x92CE0,0x12CE0,0x28065C,4,0x86C4,0x86C5,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1801,0x92CE0,0x12CE0,0x28065C,4,0x86C5,0x86C6,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1802,0x92CE0,0x12CE0,0x28065C,4,0x86C6,0x86C7,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1803,0x92CE0,0x12CE0,0x28065C,4,0x86C7,0x86C8,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1804,0x92F54,0x12F54,0x28065C,4,0x86C8,0x86C9,0xD,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1805,0x92CE0,0x12CE0,0x28065C,4,0x86C9,0x86CA,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1806,0x92CE0,0x12CE0,0x28065C,4,0x86CA,0x86CB,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1807,0x92CE0,0x12CE0,0x28065C,4,0x86CB,0x86CC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1808,0x92CE0,0x12CE0,0x28065C,4,0x86CC,0x86CD,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1809,0x92CE0,0x12CE0,0x28065C,4,0x86CD,0x86CE,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1810,0x92F54,0x12F54,0x28065C,4,0x86CE,0x86CF,0x5,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1811,0x92CE0,0x12CE0,0x28065C,4,0x86CF,0x86D0,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1812,0x92CE0,0x12CE0,0x28065C,4,0x86D0,0x86D1,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1813,0x92CE0,0x12CE0,0x28065C,4,0x86D1,0x86D2,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1814,0x92E6C,0x12E6C,0x28065C,4,0x86D2,0x86D3,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1815,0x92F54,0x12F54,0x28065C,4,0x86D3,0x86D4,0x1D,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1816,0x92CE0,0x12CE0,0x28065C,4,0x86D4,0x86D5,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1817,0x92CE0,0x12CE0,0x28065C,4,0x86D5,0x86D6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1818,0x92CE0,0x12CE0,0x28065C,4,0x86D6,0x86D7,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1819,0x92CE0,0x12CE0,0x28065C,4,0x86D7,0x86D8,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1820,0x92E6C,0x12E6C,0x28065C,4,0x86D8,0x86D9,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1821,0x92F54,0x12F54,0x28065C,4,0x86D9,0x86DA,0x55,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1822,0x92CE0,0x12CE0,0x28065C,4,0x86DA,0x86DB,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1823,0x92CE0,0x12CE0,0x28065C,4,0x86DB,0x86DC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1824,0x92CE0,0x12CE0,0x28065C,4,0x86DC,0x86DD,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1825,0x92CE0,0x12CE0,0x28065C,4,0x86DD,0x86DE,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1826,0x92CE0,0x12CE0,0x28065C,4,0x86DE,0x86DF,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1827,0x92CE0,0x12CE0,0x28065C,4,0x86DF,0x86E0,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1828,0x92F54,0x12F54,0x28065C,4,0x86E0,0x86E1,0x1F,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1829,0x92CE0,0x12CE0,0x28065C,4,0x86E1,0x86E2,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1830,0x92CE0,0x12CE0,0x28065C,4,0x86E2,0x86E3,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1831,0x92CE0,0x12CE0,0x28065C,4,0x86E3,0x86E4,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1832,0x92CE0,0x12CE0,0x28065C,4,0x86E4,0x86E5,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1833,0x92CE0,0x12CE0,0x28065C,4,0x86E5,0x86E6,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1834,0x92CE0,0x12CE0,0x28065C,4,0x86E6,0x86E7,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1835,0x92CE0,0x12CE0,0x28065C,4,0x86E7,0x86E8,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1836,0x92CE0,0x12CE0,0x28065C,4,0x86E8,0x86E9,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1837,0x92F54,0x12F54,0x28065C,4,0x86E9,0x86EA,0x89,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1838,0x92CE0,0x12CE0,0x28065C,4,0x86EA,0x86EB,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1839,0x92CE0,0x12CE0,0x28065C,4,0x86EB,0x86EC,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1840,0x92CE0,0x12CE0,0x28065C,4,0x86EC,0x86ED,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1841,0x92CE0,0x12CE0,0x28065C,4,0x86ED,0x86EE,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1842,0x92CE0,0x12CE0,0x28065C,4,0x86EE,0x86EF,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1843,0x92F54,0x12F54,0x28065C,4,0x86EF,0x86F0,0x7,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1844,0x92CE0,0x12CE0,0x28065C,4,0x86F0,0x86F1,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1845,0x92CE0,0x12CE0,0x28065C,4,0x86F1,0x86F2,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1846,0x92CE0,0x12CE0,0x28065C,4,0x86F2,0x86F3,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1847,0x92CE0,0x12CE0,0x28065C,4,0x86F3,0x86F4,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1848,0x92F54,0x12F54,0x28065C,4,0x86F4,0x86F5,0xB,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1849,0x92CE0,0x12CE0,0x28065C,4,0x86F5,0x86F6,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1850,0x92CE0,0x12CE0,0x28065C,4,0x86F6,0x86F7,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1851,0x92CE0,0x12CE0,0x28065C,4,0x86F7,0x86F8,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1852,0x92CE0,0x12CE0,0x28065C,4,0x86F8,0x86F9,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1853,0x92D68,0x12D68,0x28065C,4,0x86F9,0x86FA,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1854,0x92CE0,0x12CE0,0x28065C,4,0x86FA,0x86FB,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1855,0x92CE0,0x12CE0,0x28065C,4,0x86FB,0x86FC,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1856,0x92CE0,0x12CE0,0x28065C,4,0x86FC,0x86FD,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1857,0x92CE0,0x12CE0,0x28065C,4,0x86FD,0x86FE,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1858,0x92CE0,0x12CE0,0x28065C,4,0x86FE,0x86FF,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1859,0x92CE0,0x12CE0,0x28065C,4,0x86FF,0x8700,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1860,0x92CE0,0x12CE0,0x28065C,4,0x8700,0x8701,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1861,0x92F54,0x12F54,0x28065C,4,0x8701,0x8702,0x1,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1862,0x92F54,0x12F54,0x28065C,4,0x8702,0x8703,0xF1,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1863,0x92CE0,0x12CE0,0x28065C,4,0x8703,0x8704,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1864,0x92F54,0x12F54,0x28065C,4,0x8704,0x8705,0x1F,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1865,0x92CE0,0x12CE0,0x28065C,4,0x8705,0x8706,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1866,0x92CE0,0x12CE0,0x28065C,4,0x8706,0x8707,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1867,0x92CE0,0x12CE0,0x28065C,4,0x8707,0x8708,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1868,0x92CE0,0x12CE0,0x28065C,4,0x8708,0x8709,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1869,0x92F54,0x12F54,0x28065C,4,0x8709,0x870A,0xD,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1870,0x92CE0,0x12CE0,0x28065C,4,0x870A,0x870B,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1871,0x92CE0,0x12CE0,0x28065C,4,0x870B,0x870C,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1872,0x92E6C,0x12E6C,0x28065C,4,0x870C,0x870D,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1873,0x92CE0,0x12CE0,0x28065C,4,0x870D,0x870E,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1874,0x92CE0,0x12CE0,0x28065C,4,0x870E,0x870F,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1875,0x92CE0,0x12CE0,0x28065C,4,0x870F,0x8710,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1876,0x92CE0,0x12CE0,0x28065C,4,0x8710,0x8711,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1877,0x92E6C,0x12E6C,0x28065C,4,0x8711,0x8712,0x2AF924,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1878,0x92CE0,0x12CE0,0x28065C,4,0x8712,0x8713,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1879,0x92CE0,0x12CE0,0x28065C,4,0x8713,0x8714,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1880,0x92CE0,0x12CE0,0x28065C,4,0x8714,0x8715,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1881,0x92F54,0x12F54,0x28065C,4,0x8715,0x8716,0x1,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1882,0x92F54,0x12F54,0x28065C,4,0x8716,0x8717,0x345,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1883,0x92CE0,0x12CE0,0x28065C,4,0x8717,0x8718,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1884,0x92CE0,0x12CE0,0x28065C,4,0x8718,0x8719,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1885,0x92CE0,0x12CE0,0x28065C,4,0x8719,0x871A,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1886,0x92CE0,0x12CE0,0x28065C,4,0x871A,0x871B,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1887,0x92CE0,0x12CE0,0x28065C,4,0x871B,0x871C,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1888,0x92CE0,0x12CE0,0x28065C,4,0x871C,0x871D,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1889,0x92CE0,0x12CE0,0x28065C,4,0x871D,0x871E,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1890,0x92CE0,0x12CE0,0x28065C,4,0x871E,0x871F,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1891,0x92CE0,0x12CE0,0x28065C,4,0x871F,0x8720,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1892,0x92F54,0x12F54,0x28065C,4,0x8720,0x8721,0x1,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1893,0x92F54,0x12F54,0x28065C,4,0x8721,0x8722,0xA9,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1894,0x92CE0,0x12CE0,0x28065C,4,0x8722,0x8723,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1895,0x92CE0,0x12CE0,0x28065C,4,0x8723,0x8724,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1896,0x92F54,0x12F54,0x28065C,4,0x8724,0x8725,0x1B,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1897,0x92CE0,0x12CE0,0x28065C,4,0x8725,0x8726,0x92FE4,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1898,0x92CE0,0x12CE0,0x28065C,4,0x8726,0x8727,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
1899,0x92CE0,0x12CE0,0x28065C,4,0x8727,0x8728,0xD0158,0x27F718,during_opcode,watched,"mod=cfunction.ext",0x3F,0x1FF,0x2EB808,0x2ED398
